Original Filename	Sample Name	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Citrate 193/67	193.0 / 67.0	6682.24	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Citrate 193/68	193.0 / 68.0	1965.78517234987	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Citrate 193/69	193.0 / 69.0	3088.96000000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Citrate 194/68	194.0 / 68.0	189.119999999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Citrate 194/69	194.0 / 69.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Citrate 194/70	194.0 / 70.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Citrate 195/69	195.0 / 69.0	1496.13709893627	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Citrate 195/70	195.0 / 70.0	315.200000000003	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Citrate 195/71	195.0 / 71.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Citrate 196/70	196.0 / 70.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Citrate 196/71	196.0 / 71.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Citrate 197/71	197.0 / 71.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Succinate 117/73	117.0 / 73.0	215497.501813849	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Succinate 118/73	118.0 / 73.0	2080.32	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Succinate 118/74	118.0 / 74.0	8312.34935550936	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Succinate 119/74	119.0 / 74.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Succinate 119/75	119.0 / 75.0	1512.21198293986	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Succinate 120/75	120.0 / 75.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Succinate 120/76	120.0 / 76.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Succinate 121/76	121.0 / 76.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Ribose 5P 229/79	229.0 / 79.0	38643.64	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Ribose 5P 230/79	230.0 / 79.0	112400.32	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Ribose 5P 231/79	231.0 / 79.0	18218.56	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Ribose 5P 232/79	232.0 / 79.0	14499.2	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Ribose 5P 233/79	233.0 / 79.0	30385.28	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	Ribose 5P 234/79	234.0 / 79.0	6051.84	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	glucose 179/179	179.0 / 179.0	230876.368552051	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	glucose 180/180	180.0 / 180.0	89895.0399999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	glucose 181/181	181.0 / 181.0	2846462.32561969	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	glucose 182/182	182.0 / 182.0	125134.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	glucose 183/183	183.0 / 183.0	39683.68	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	glucose 184/184	184.0 / 184.0	5484.94000000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)	A. [13C-glc] G2.5 0min	glucose 185/185	185.0 / 185.0	49486.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	124/ 80 M-1 taurine	124.0 / 80.0	1534078.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	128/ 80 M-1 d4 taurine	128.0 / 80.0	307477.6	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 191/111	191.0 / 111.0	8701895.76	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 192/111	192.0 / 111.0	136053.757866115	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 192/112	192.0 / 112.0	550420.3	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 193/112	193.0 / 112.0	986816.1	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 193/113	193.0 / 113.0	1011935.44752478	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 194/113	194.0 / 113.0	63772.4664431502	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 194/114	194.0 / 114.0	55771.0810180864	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 195/114	195.0 / 114.0	13868.8	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 195/115	195.0 / 115.0	9771.19999999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 196/115	196.0 / 115.0	9456.00000000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 196/116	196.0 / 116.0	4570.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 197/116	197.0 / 116.0	761.318086525629	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 191/67	191.0 / 67.0	600773.66	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 192/67	192.0 / 67.0	14688.38	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 192/68	192.0 / 68.0	32781.5146543189	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 193/67	193.0 / 67.0	7107.39546822514	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 193/68	193.0 / 68.0	67264.0199999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 193/69	193.0 / 69.0	65908.5599999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 194/68	194.0 / 68.0	1916.43714760295	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 194/69	194.0 / 69.0	4412.79999999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 194/70	194.0 / 70.0	2332.48	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 195/69	195.0 / 69.0	1739.58442301583	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 195/70	195.0 / 70.0	931.756470820686	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 195/71	195.0 / 71.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 196/70	196.0 / 70.0	1653.81811320755	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 196/71	196.0 / 71.0	315.199999999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Citrate 197/71	197.0 / 71.0	1339.04125195963	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Succinate 117/73	117.0 / 73.0	218944.072938999	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Succinate 118/73	118.0 / 73.0	2899.84	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Succinate 118/74	118.0 / 74.0	8535.60312248556	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Succinate 119/74	119.0 / 74.0	1954.24	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Succinate 119/75	119.0 / 75.0	3341.12	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Succinate 120/75	120.0 / 75.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Succinate 120/76	120.0 / 76.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Succinate 121/76	121.0 / 76.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Ribose 5P 229/79	229.0 / 79.0	16327.38	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Ribose 5P 230/79	230.0 / 79.0	111265.6	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Ribose 5P 231/79	231.0 / 79.0	23513.92	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Ribose 5P 232/79	232.0 / 79.0	19416.32	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Ribose 5P 233/79	233.0 / 79.0	36374.08	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	Ribose 5P 234/79	234.0 / 79.0	10117.92	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	glucose 179/179	179.0 / 179.0	209663.235936496	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	glucose 180/180	180.0 / 180.0	111171.04	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	glucose 181/181	181.0 / 181.0	2756945.71034483	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	glucose 182/182	182.0 / 182.0	151957.92	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	glucose 183/183	183.0 / 183.0	46050.72	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	glucose 184/184	184.0 / 184.0	6556.16	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)	B. [13C-glc] G2.5 5min	glucose 185/185	185.0 / 185.0	55727.36	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	124/ 80 M-1 taurine	124.0 / 80.0	1437390.8	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	128/ 80 M-1 d4 taurine	128.0 / 80.0	343410.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 191/111	191.0 / 111.0	6430898.85	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 192/111	192.0 / 111.0	98343	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 192/112	192.0 / 112.0	418273.25	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 193/112	193.0 / 112.0	813376.95	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 193/113	193.0 / 113.0	940719.299999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 194/113	194.0 / 113.0	52471.4394118286	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 194/114	194.0 / 114.0	45160.5452231754	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 195/114	195.0 / 114.0	31408.5046131884	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 195/115	195.0 / 115.0	13553.6	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 196/115	196.0 / 115.0	4885.6	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 196/116	196.0 / 116.0	3940.15000000001	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 197/116	197.0 / 116.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 191/67	191.0 / 67.0	425711.1	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 192/67	192.0 / 67.0	11032	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 192/68	192.0 / 68.0	23766.22	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 193/67	193.0 / 67.0	5033.60316094974	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 193/68	193.0 / 68.0	52198.1885997857	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 193/69	193.0 / 69.0	58879.8	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 194/68	194.0 / 68.0	562.125114319481	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 194/69	194.0 / 69.0	4980.16	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 194/70	194.0 / 70.0	1837.50302618715	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 195/69	195.0 / 69.0	1564.80894438399	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 195/70	195.0 / 70.0	972.297231927371	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 195/71	195.0 / 71.0	989.042938752085	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 196/70	196.0 / 70.0	937.042391135628	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 196/71	196.0 / 71.0	431.715945018214	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Citrate 197/71	197.0 / 71.0	1634.16897801372	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Succinate 117/73	117.0 / 73.0	182658.12674884	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Succinate 118/73	118.0 / 73.0	2206.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Succinate 118/74	118.0 / 74.0	9897.28	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Succinate 119/74	119.0 / 74.0	4536.86731032932	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Succinate 119/75	119.0 / 75.0	6677.39307106599	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Succinate 120/75	120.0 / 75.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Succinate 120/76	120.0 / 76.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Succinate 121/76	121.0 / 76.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Ribose 5P 229/79	229.0 / 79.0	18092.7	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Ribose 5P 230/79	230.0 / 79.0	99382.56	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Ribose 5P 231/79	231.0 / 79.0	22379.2	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Ribose 5P 232/79	232.0 / 79.0	14562.24	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Ribose 5P 233/79	233.0 / 79.0	33348.16	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	Ribose 5P 234/79	234.0 / 79.0	17272.96	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	glucose 179/179	179.0 / 179.0	188554.772696517	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	glucose 180/180	180.0 / 180.0	82015.0399999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	glucose 181/181	181.0 / 181.0	2647598.05439993	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	glucose 182/182	182.0 / 182.0	88508.16	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	glucose 183/183	183.0 / 183.0	42867.2	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	glucose 184/184	184.0 / 184.0	6587.68000000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)	C. [13C-glc] G2.5 15min	glucose 185/185	185.0 / 185.0	54750.24	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	124/ 80 M-1 taurine	124.0 / 80.0	1213126	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	128/ 80 M-1 d4 taurine	128.0 / 80.0	284468	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 191/111	191.0 / 111.0	5334077.45	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 192/111	192.0 / 111.0	99840.45	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 192/112	192.0 / 112.0	393127.133005861	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 193/112	193.0 / 112.0	787688.1	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 193/113	193.0 / 113.0	829689.1	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 194/113	194.0 / 113.0	61155.1522141116	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 194/114	194.0 / 114.0	51681.0688769125	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 195/114	195.0 / 114.0	64432.2584155123	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 195/115	195.0 / 115.0	24270.7	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 196/115	196.0 / 115.0	8173.89583607549	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 196/116	196.0 / 116.0	3309.60000000001	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 197/116	197.0 / 116.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 191/67	191.0 / 67.0	340543.58	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 192/67	192.0 / 67.0	9708.16000000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 192/68	192.0 / 68.0	20425.06	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 193/67	193.0 / 67.0	4980.15999999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 193/68	193.0 / 68.0	56925.36	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 193/69	193.0 / 69.0	56358.02	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 194/68	194.0 / 68.0	1294.73743742481	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 194/69	194.0 / 69.0	4475.84	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 194/70	194.0 / 70.0	630.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)	D. [13C-glc] G2.5 30min	Citrate 195/69	195.0 / 69.0	2605.61573515091	True
