Original Filename	Sample Name	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	3PG 187/79	187.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	3PG 188/79	188.0 / 79.0	385.1	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	2PG 185/79	185.0 / 79.0	12066.2495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	2PG 186/79	186.0 / 79.0	385.166500000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	2PG 187/79	187.0 / 79.0	258.017	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	2PG 188/79	188.0 / 79.0	3080.9335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Malate 133/115	133.0 / 115.0	199620.275	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Malate 134/116	134.0 / 116.0	14251.159	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Malate 135/117	135.0 / 117.0	8599.6495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Malate 136/118	136.0 / 118.0	2568.6505	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Malate 137/119	137.0 / 119.0	242.381699425082	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 146/102	146.0 / 102.0	1039991.7495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 147/102	147.0 / 102.0	25804.1665	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 147/103	147.0 / 103.0	127094.9335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 148/104	148.0 / 104.0	27664.279	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 148/103	148.0 / 103.0	119008.1255	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 149/105	149.0 / 105.0	1155.4	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 149/104	149.0 / 104.0	5650.15050000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 150/106	150.0 / 106.0	258.0505	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 150/105	150.0 / 105.0	2952.058	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 151/106	151.0 / 106.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 146/41	146.0 / 41.0	37101.4085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 147/41	147.0 / 41.0	1798.6505	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 147/42	147.0 / 42.0	641.225	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 148/41	148.0 / 41.0	641.258000000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 148/42	148.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 148/43	148.0 / 43.0	3722.19150000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 149/41	149.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 149/42	149.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 149/43	149.0 / 43.0	385.166500000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 150/42	150.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 150/43	150.0 / 43.0	252.831459935155	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 151/43	151.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 146/128	146.0 / 128.0	2325563.4085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 147/129	147.0 / 129.0	152382.725	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 148/130	148.0 / 130.0	147634.2085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 149/131	149.0 / 131.0	7702.2335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 150/132	150.0 / 132.0	2310.7335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 118)	C. [13C-glc] G2.5 15min	Glutamate 151/133	151.0 / 133.0	256.462261163033	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	taurine	124.0 / 80.0	494212.3085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	D4-taurine	128.0 / 80.0	770.2	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	PEP 167/79	167.0 / 79.0	19642.792	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	PEP 168/79	168.0 / 79.0	5520.6085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	PEP 169/79	169.0 / 79.0	2038.06711946334	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	PEP 170/79	170.0 / 79.0	13479.2335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Aspartate 132/88	132.0 / 88.0	61748.4165	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Aspartate 133/88	133.0 / 88.0	2054.6085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Aspartate 133/89	133.0 / 89.0	7186.43250000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Aspartate 134/90	134.0 / 90.0	4238.292	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Aspartate 134/89	134.0 / 89.0	5005.041	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Aspartate 135/91	135.0 / 91.0	770.199999999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Aspartate 135/90	135.0 / 90.0	247.988801321248	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Aspartate 136/91	136.0 / 91.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	3PG 185/79	185.0 / 79.0	2439.675	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	3PG 186/79	186.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	3PG 187/79	187.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	3PG 188/79	188.0 / 79.0	512.183	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	2PG 185/79	185.0 / 79.0	12325.892	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	2PG 186/79	186.0 / 79.0	1669.542	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	2PG 187/79	187.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	2PG 188/79	188.0 / 79.0	1669.475	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Malate 133/115	133.0 / 115.0	209501.6335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Malate 134/116	134.0 / 116.0	15535.6005	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Malate 135/117	135.0 / 117.0	16045.925	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Malate 136/118	136.0 / 118.0	2824.9085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Malate 137/119	137.0 / 119.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 146/102	146.0 / 102.0	1120078.1085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 147/102	147.0 / 102.0	27985.125	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 147/103	147.0 / 103.0	141213.0915	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 148/104	148.0 / 104.0	41079.158	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 148/103	148.0 / 103.0	192305.8495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 149/105	149.0 / 105.0	1669.6085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 149/104	149.0 / 104.0	12067.9085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 150/106	150.0 / 106.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 150/105	150.0 / 105.0	4492.658	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 151/106	151.0 / 106.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 146/41	146.0 / 41.0	40823.1335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 147/41	147.0 / 41.0	3339.0835	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 147/42	147.0 / 42.0	1282.4495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 148/41	148.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 148/42	148.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 148/43	148.0 / 43.0	3595.142	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 149/41	149.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 149/42	149.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 149/43	149.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 150/42	150.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 150/43	150.0 / 43.0	124.573264474293	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 151/43	151.0 / 43.0	129.0085	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 146/128	146.0 / 128.0	2416735.3335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 147/129	147.0 / 129.0	187821.576	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 148/130	148.0 / 130.0	226209.393	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 149/131	149.0 / 131.0	15917.283	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 150/132	150.0 / 132.0	7063.034	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 119)	D. [13C-glc] G2.5 30min	Glutamate 151/133	151.0 / 133.0	899.208499999999	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	taurine	124.0 / 80.0	543634.117	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	D4-taurine	128.0 / 80.0	899.2085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	PEP 167/79	167.0 / 79.0	25931.775	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	PEP 168/79	168.0 / 79.0	7958.425	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	PEP 169/79	169.0 / 79.0	1148.99110887232	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	PEP 170/79	170.0 / 79.0	11041.1835	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Aspartate 132/88	132.0 / 88.0	71120.425	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Aspartate 133/88	133.0 / 88.0	2697.7255	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Aspartate 133/89	133.0 / 89.0	11681.4495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Aspartate 134/90	134.0 / 90.0	7190.35050000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Aspartate 134/89	134.0 / 89.0	5518.8495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Aspartate 135/91	135.0 / 91.0	2054.642	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Aspartate 135/90	135.0 / 90.0	2052.6495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Aspartate 136/91	136.0 / 91.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	3PG 185/79	185.0 / 79.0	2693.8745	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	3PG 186/79	186.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	3PG 187/79	187.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	3PG 188/79	188.0 / 79.0	643.1505	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	2PG 185/79	185.0 / 79.0	15536.3005	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	2PG 186/79	186.0 / 79.0	1411.458	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	2PG 187/79	187.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	2PG 188/79	188.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Malate 133/115	133.0 / 115.0	179078.608	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Malate 134/116	134.0 / 116.0	20411.1665	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Malate 135/117	135.0 / 117.0	26571.341	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Malate 136/118	136.0 / 118.0	5004.6745	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Malate 137/119	137.0 / 119.0	884.10609252605	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 146/102	146.0 / 102.0	1103913.8575	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 147/102	147.0 / 102.0	35306.176	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 147/103	147.0 / 103.0	185762.575	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 148/104	148.0 / 104.0	59053.8085000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 148/103	148.0 / 103.0	217085.6835	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 149/105	149.0 / 105.0	7188.32500000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 149/104	149.0 / 104.0	22595.7835	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 150/106	150.0 / 106.0	770.333500000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 150/105	150.0 / 105.0	8343.6915	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 151/106	151.0 / 106.0	899.342000000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 146/41	146.0 / 41.0	45573.2165	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 147/41	147.0 / 41.0	2675.18278709194	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 147/42	147.0 / 42.0	1669.542	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 148/41	148.0 / 41.0	1669.6085	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 148/42	148.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 148/43	148.0 / 43.0	2826.8675	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 149/41	149.0 / 41.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 149/42	149.0 / 42.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 149/43	149.0 / 43.0	641.258	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 150/42	150.0 / 42.0	369.669084215495	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 150/43	150.0 / 43.0	251.087878895463	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 151/43	151.0 / 43.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 146/128	146.0 / 128.0	2270761.4335	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 147/129	147.0 / 129.0	198857.183	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 148/130	148.0 / 130.0	250083.642	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 149/131	149.0 / 131.0	21438.158	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 150/132	150.0 / 132.0	11168.9665	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 120)	E. [13C-glc] G2.5 60min	Glutamate 151/133	151.0 / 133.0	770.300000000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 121)	F. [13C-glc] G2.5 120min	taurine	124.0 / 80.0	507303.783	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 121)	F. [13C-glc] G2.5 120min	D4-taurine	128.0 / 80.0	258.017	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 121)	F. [13C-glc] G2.5 120min	PEP 167/79	167.0 / 79.0	18358.3835	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 121)	F. [13C-glc] G2.5 120min	PEP 168/79	168.0 / 79.0	6417.79150000001	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 121)	F. [13C-glc] G2.5 120min	PEP 169/79	169.0 / 79.0	248.670927420358	True
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 121)	F. [13C-glc] G2.5 120min	PEP 170/79	170.0 / 79.0	13220.7165	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 121)	F. [13C-glc] G2.5 120min	Aspartate 132/88	132.0 / 88.0	63031.558	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 121)	F. [13C-glc] G2.5 120min	Aspartate 133/88	133.0 / 88.0	2822.9495	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 121)	F. [13C-glc] G2.5 120min	Aspartate 133/89	133.0 / 89.0	11811.717	False
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 121)	F. [13C-glc] G2.5 120min	Aspartate 134/90	134.0 / 90.0	6674.2495	False
