Original Filename	Sample Name	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	Succinate 120/76	120.0 / 76.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	Succinate 121/76	121.0 / 76.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	Ribose 5P 229/79	229.0 / 79.0	630.4	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	Ribose 5P 230/79	230.0 / 79.0	2962.88	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	Ribose 5P 231/79	231.0 / 79.0	378.24	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	Ribose 5P 232/79	232.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	Ribose 5P 233/79	233.0 / 79.0	315.2	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	Ribose 5P 234/79	234.0 / 79.0	252.16	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	glucose 179/179	179.0 / 179.0	8069.12	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	glucose 180/180	180.0 / 180.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	glucose 181/181	181.0 / 181.0	105970.24	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	glucose 182/182	182.0 / 182.0	477369.548108108	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	glucose 183/183	183.0 / 183.0	3215.04	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	glucose 184/184	184.0 / 184.0	78012	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	glucose 185/185	185.0 / 185.0	16201.28	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	glucose 179/89	179.0 / 89.0	378.24	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	glucose 180/90	180.0 / 90.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	glucose 181/91	181.0 / 91.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 365)	D. std 125uM glu 12.5uM PEP	glucose 182/92	182.0 / 92.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	124/ 80 M-1 taurine	124.0 / 80.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	128/ 80 M-1 d4 taurine	128.0 / 80.0	90698.8	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate C1-C6 M+0	191.0 / 191.0	12572409.454	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 191/111	191.0 / 111.0	7953604.49250942	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 192/111	192.0 / 111.0	86364.7999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 192/112	192.0 / 112.0	412203.95	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 193/112	193.0 / 112.0	7564.80000000001	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 193/113	193.0 / 113.0	51220	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 194/113	194.0 / 113.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 194/114	194.0 / 114.0	2994.4	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 195/114	195.0 / 114.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 195/115	195.0 / 115.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 196/115	196.0 / 115.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 196/116	196.0 / 116.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 197/116	197.0 / 116.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 191/67	191.0 / 67.0	516046.26	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 192/67	192.0 / 67.0	11914.56	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 192/68	192.0 / 68.0	26287.68	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 193/67	193.0 / 67.0	7690.87999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 193/68	193.0 / 68.0	630.399999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 193/69	193.0 / 69.0	1008.64000000001	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 194/68	194.0 / 68.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 194/69	194.0 / 69.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 194/70	194.0 / 70.0	315.200000000002	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 195/69	195.0 / 69.0	315.199999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 195/70	195.0 / 70.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 195/71	195.0 / 71.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 196/70	196.0 / 70.0	189.139999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 196/71	196.0 / 71.0	126.079999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Citrate 197/71	197.0 / 71.0	315.199999999998	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Succinate 117/99	117.0 / 99.0	19479.36	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Succinate 118/100	118.0 / 100.0	819.52	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Succinate 119/101	119.0 / 101.0	630.400000000001	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Succinate 120/102	120.0 / 102.0	252.16	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Succinate 121/103	121.0 / 103.0	189.12	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Succinate 117/73	117.0 / 73.0	306957.52	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Succinate 118/73	118.0 / 73.0	4601.92	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Succinate 118/74	118.0 / 74.0	9519.04	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Succinate 119/74	119.0 / 74.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Succinate 119/75	119.0 / 75.0	2080.32	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Succinate 120/75	120.0 / 75.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Succinate 120/76	120.0 / 76.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Succinate 121/76	121.0 / 76.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Ribose 5P 229/79	229.0 / 79.0	315.24	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Ribose 5P 230/79	230.0 / 79.0	441.28	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Ribose 5P 231/79	231.0 / 79.0	504.32	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Ribose 5P 232/79	232.0 / 79.0	252.16	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Ribose 5P 233/79	233.0 / 79.0	504.32	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	Ribose 5P 234/79	234.0 / 79.0	252.16	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	glucose 179/179	179.0 / 179.0	6114.87999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	glucose 180/180	180.0 / 180.0	5547.52000000002	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	glucose 181/181	181.0 / 181.0	36342.56	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	glucose 182/182	182.0 / 182.0	363684.064	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	glucose 183/183	183.0 / 183.0	2710.72	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	glucose 184/184	184.0 / 184.0	135104.271515152	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	glucose 185/185	185.0 / 185.0	9582.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	glucose 179/89	179.0 / 89.0	378.24	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	glucose 180/90	180.0 / 90.0	126.079999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	glucose 181/91	181.0 / 91.0	315.2	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 366)	E. std 62.5uM glu 6.25uM PEP	glucose 182/92	182.0 / 92.0	189.12	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	124/ 80 M-1 taurine	124.0 / 80.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	128/ 80 M-1 d4 taurine	128.0 / 80.0	91092.8	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate C1-C6 M+0	191.0 / 191.0	3503927.35	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 191/111	191.0 / 111.0	2075201.86213263	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 192/111	192.0 / 111.0	22064	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 192/112	192.0 / 112.0	97712	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 193/112	193.0 / 112.0	472.800000000004	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 193/113	193.0 / 113.0	11504.8	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 194/113	194.0 / 113.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 194/114	194.0 / 114.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 195/114	195.0 / 114.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 195/115	195.0 / 115.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 196/115	196.0 / 115.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 196/116	196.0 / 116.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 197/116	197.0 / 116.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 191/67	191.0 / 67.0	125796.32	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 192/67	192.0 / 67.0	3152	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 192/68	192.0 / 68.0	5043.2	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 193/67	193.0 / 67.0	1702.07999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 193/68	193.0 / 68.0	126.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 193/69	193.0 / 69.0	315.200000000002	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 194/68	194.0 / 68.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 194/69	194.0 / 69.0	126.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 194/70	194.0 / 70.0	252.160000000001	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 195/69	195.0 / 69.0	252.16	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 195/70	195.0 / 70.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 195/71	195.0 / 71.0	189.119999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 196/70	196.0 / 70.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 196/71	196.0 / 71.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Citrate 197/71	197.0 / 71.0	315.199999999998	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Succinate 117/99	117.0 / 99.0	10464.68	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Succinate 118/100	118.0 / 100.0	882.56	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Succinate 119/101	119.0 / 101.0	378.240000000002	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Succinate 120/102	120.0 / 102.0	189.12	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Succinate 121/103	121.0 / 103.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Succinate 117/73	117.0 / 73.0	168251.78758872	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Succinate 118/73	118.0 / 73.0	1702.1	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Succinate 118/74	118.0 / 74.0	7627.84	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Succinate 119/74	119.0 / 74.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Succinate 119/75	119.0 / 75.0	1461.35037228518	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Succinate 120/75	120.0 / 75.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Succinate 120/76	120.0 / 76.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Succinate 121/76	121.0 / 76.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Ribose 5P 229/79	229.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Ribose 5P 230/79	230.0 / 79.0	252.16	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Ribose 5P 231/79	231.0 / 79.0	504.32	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Ribose 5P 232/79	232.0 / 79.0	252.16	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Ribose 5P 233/79	233.0 / 79.0	378.24	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	Ribose 5P 234/79	234.0 / 79.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	glucose 179/179	179.0 / 179.0	5295.36	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	glucose 180/180	180.0 / 180.0	3782.39999999992	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	glucose 181/181	181.0 / 181.0	23482.4	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	glucose 182/182	182.0 / 182.0	549519.68	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	glucose 183/183	183.0 / 183.0	5988.8	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	glucose 184/184	184.0 / 184.0	111202.56	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	glucose 185/185	185.0 / 185.0	4349.76	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	glucose 179/89	179.0 / 89.0	189.12	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	glucose 180/90	180.0 / 90.0	315.2	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	glucose 181/91	181.0 / 91.0	126.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 367)	F. std 31.25uM glu 3.13uM PEP	glucose 182/92	182.0 / 92.0	126.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	124/ 80 M-1 taurine	124.0 / 80.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	128/ 80 M-1 d4 taurine	128.0 / 80.0	86837.6	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate C1-C6 M+0	191.0 / 191.0	604085.2	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 191/111	191.0 / 111.0	391983.27508439	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 192/111	192.0 / 111.0	6619.19999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 192/112	192.0 / 112.0	16390.4	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 193/112	193.0 / 112.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 193/113	193.0 / 113.0	4957.44116424115	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 194/113	194.0 / 113.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 194/114	194.0 / 114.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 195/114	195.0 / 114.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 195/115	195.0 / 115.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 196/115	196.0 / 115.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 196/116	196.0 / 116.0	N/A	True
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 197/116	197.0 / 116.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 191/67	191.0 / 67.0	25153.22	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 192/67	192.0 / 67.0	378.24	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 192/68	192.0 / 68.0	1008.64	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 193/67	193.0 / 67.0	126.080000000001	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 193/68	193.0 / 68.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 193/69	193.0 / 69.0	126.08	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 194/68	194.0 / 68.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 194/69	194.0 / 69.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 194/70	194.0 / 70.0	189.12	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 195/69	195.0 / 69.0	252.16	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 195/70	195.0 / 70.0	189.12	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 195/71	195.0 / 71.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 196/70	196.0 / 70.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 196/71	196.0 / 71.0	N/A	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Citrate 197/71	197.0 / 71.0	189.119999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Succinate 117/99	117.0 / 99.0	4696.48	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Succinate 118/100	118.0 / 100.0	756.48	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Succinate 119/101	119.0 / 101.0	693.439999999999	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Succinate 120/102	120.0 / 102.0	252.16	False
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 368)	G. std 15.63uM glu 1.57uM PEP	Succinate 121/103	121.0 / 103.0	N/A	False
